YEAR,MONTH,DAY,LATITUDE,LONGITUDE,OBSERVATION COUNT,IBA CODE,BCR CODE,USFWS CODE,DURATION MINUTES,COUNT
2019,1,1,47.0,-93.0,5,1,1,0,180.0,1.0
2019,1,1,47.0,-71.0,1,0,1,0,45.0,1.0
2019,1,1,47.0,-69.0,6,0,1,0,30.0,1.0
2019,1,1,48.0,-97.0,2,0,1,0,300.0,1.0
2019,1,1,48.0,-90.0,1,0,1,0,180.0,1.0
2019,1,1,48.0,-72.0,1,0,1,0,120.0,1.0
2019,1,1,48.0,-71.0,3,0,1,0,26.0,1.0
2019,1,1,48.0,-69.0,24,0,2,0,125.0,2.0
2019,1,2,28.0,-97.0,2,0,2,0,159.0,2.0
2019,1,2,28.0,-83.0,71,0,15,0,2057.0,15.0
2019,1,2,28.0,-82.0,156,7,27,0,3309.0,27.0
2019,1,2,28.0,-81.0,12,2,4,0,453.0,4.0
2019,1,2,29.0,-97.0,40,0,1,0,45.0,1.0
2019,1,2,29.0,-96.0,130,0,16,0,985.0,16.0
2019,1,2,29.0,-95.0,25,0,3,0,173.0,3.0
2019,1,2,29.0,-91.0,1,0,1,0,104.0,1.0
2019,1,2,29.0,-90.0,9,0,1,0,77.0,1.0
2019,1,2,29.0,-86.0,1,0,0,0,65.0,1.0
2019,1,2,29.0,-85.0,1,0,0,0,40.0,1.0
2019,1,2,29.0,-83.0,82,2,17,0,1807.0,17.0
2019,1,2,29.0,-82.0,110,8,18,0,2106.0,18.0
2019,1,2,29.0,-81.0,10,0,1,0,28.0,1.0
2019,1,2,30.0,-97.0,94,0,6,0,499.0,6.0
2019,1,2,30.0,-96.0,82,0,9,0,466.0,9.0
2019,1,2,30.0,-95.0,82,0,4,0,156.0,4.0
2019,1,2,30.0,-94.0,29,0,2,0,78.0,2.0
2019,1,2,30.0,-93.0,14,0,2,0,105.0,2.0
2019,1,2,30.0,-92.0,16,0,4,0,306.0,4.0
2019,1,2,30.0,-91.0,55,0,6,0,500.0,6.0
2019,1,2,30.0,-90.0,23,0,2,0,142.0,2.0
2019,1,2,30.0,-89.0,25,0,6,0,1291.0,7.0
2019,1,2,30.0,-88.0,59,1,6,0,1413.0,6.0
2019,1,2,30.0,-86.0,1,0,0,0,60.0,1.0
2019,1,2,30.0,-85.0,104,5,18,1,1387.0,18.0
2019,1,2,30.0,-84.0,2,0,1,0,41.0,1.0
2019,1,2,30.0,-83.0,17,3,3,3,433.0,3.0
2019,1,2,30.0,-82.0,51,1,8,0,877.0,8.0
2019,1,2,31.0,-96.0,12,0,1,0,30.0,1.0
2019,1,2,31.0,-95.0,24,0,1,0,60.0,1.0
2019,1,2,31.0,-93.0,6,1,1,1,180.0,1.0
2019,1,2,31.0,-92.0,1,1,1,0,140.0,1.0
2019,1,2,31.0,-86.0,9,0,3,0,110.0,3.0
2019,1,2,31.0,-82.0,1,0,1,0,450.0,1.0
2019,1,2,32.0,-97.0,21,0,3,0,52.0,3.0
2019,1,2,32.0,-96.0,55,0,5,0,351.0,5.0
2019,1,2,32.0,-95.0,30,0,2,0,43.0,2.0
2019,1,2,32.0,-94.0,6,0,1,0,46.0,1.0
2019,1,2,32.0,-91.0,24,0,2,0,42.0,2.0
2019,1,2,32.0,-88.0,6,0,1,0,120.0,1.0
2019,1,2,32.0,-87.0,11,0,2,0,209.0,2.0
2019,1,2,32.0,-86.0,25,0,3,0,212.0,3.0
2019,1,2,32.0,-85.0,4,0,1,0,300.0,1.0
2019,1,2,32.0,-84.0,10,0,6,0,373.0,6.0
2019,1,2,32.0,-82.0,20,1,1,1,172.0,1.0
2019,1,2,32.0,-81.0,62,0,9,0,1016.0,9.0
2019,1,2,32.0,-80.0,21,0,4,0,347.0,4.0
2019,1,2,33.0,-97.0,39,0,5,0,416.0,5.0
2019,1,2,33.0,-96.0,8,0,1,0,120.0,1.0
2019,1,2,33.0,-95.0,60,0,2,0,600.0,2.0
2019,1,2,33.0,-89.0,23,1,6,1,243.0,6.0
2019,1,2,33.0,-88.0,30,0,3,0,61.0,3.0
2019,1,2,33.0,-87.0,38,0,5,0,917.0,5.0
2019,1,2,33.0,-86.0,5,0,1,0,30.0,1.0
2019,1,2,33.0,-85.0,67,0,15,0,1222.0,15.0
